"","lambda_input","K","mu","sd"
"349",0.3,1.03946303403476,-5.78274125887104e-18,0.0528118387000578
"350",0.3,0.996308265486606,5.00002532324677e-18,0.0509940220595015
"351",0.35,0.93393996319654,8.56860901134703e-18,0.0703291972426264
"352",0.35,0.889741580448968,-7.07751253979129e-18,0.0680111055969322
"353",0.35,0.903465242789594,-2.56993184328744e-18,0.064704496328161
"354",0.35,1.05097024326097,-9.39399518460129e-18,0.0663164862822278
"355",0.35,1.03469501346122,1.07084886747863e-17,0.065713732226438
"356",0.35,1.01021641807333,1.77611289391144e-18,0.0663454525706265
"357",0.35,0.940460112158792,-9.2807146923014e-18,0.0649112938360971
"358",0.35,0.958100973030626,1.75742395896322e-18,0.0612168964151519
"359",0.35,0.931214906749329,2.00750874257416e-18,0.0702146810695701
"360",0.35,1.00821006097332,9.64124071377304e-18,0.0627164969669032
"361",0.35,0.999326785804707,8.49281311509492e-18,0.0697457519180525
"362",0.35,1.16694695957106,9.9807179665054e-18,0.0645427746500188
"363",0.35,1.00951711973863,1.09950297564471e-17,0.0680290809803936
"364",0.35,0.88785224890031,7.88917000303646e-18,0.0669795243825407
"365",0.35,0.943257084297738,8.09584604216651e-18,0.0609929509314794
"366",0.35,1.044454326171,-1.11747904766452e-17,0.064707840386863
"367",0.35,1.08479556748737,3.95663658629176e-18,0.066646844772996
"368",0.35,0.953334106307753,-1.86545792918782e-18,0.0669237726185001
"369",0.35,0.955997456594402,8.05464635961206e-18,0.0661467029369835
"370",0.35,0.906844231689078,6.30980592211325e-18,0.0674187901774036
"371",0.35,1.25830202972857,1.12007232373583e-17,0.0674151742685859
"372",0.35,1.0091610133805,-2.98223360069294e-19,0.0671839335943874
"373",0.35,0.988270898310861,3.65733580031356e-19,0.066109765682619
"374",0.35,0.892532235333389,-2.45610416770362e-18,0.0685241154137746
"375",0.35,0.912936482136854,-1.27224619728139e-17,0.0654782467016161
"376",0.35,0.886379571335471,-5.85789859816003e-18,0.0651370378176207
"377",0.35,1.02252177150543,-3.06175644191296e-18,0.0690417990638827
"378",0.35,1.14363902541982,6.73499274471238e-18,0.0681546878188858
"379",0.35,0.96709224235307,-4.62493541728004e-18,0.066587485147691
"380",0.35,1.04059678762939,-1.09862204020374e-17,0.0678661632656506
"381",0.35,0.952665996350878,5.28347642871595e-18,0.0669711466055533
"382",0.35,1.01333257418969,-8.58166348313011e-18,0.0654655140595782
"383",0.35,1.02503101334176,-6.37654534209331e-18,0.0644179367038396
"384",0.35,1.15284402601691,1.20115264678762e-17,0.0657521775636606
"385",0.35,0.869442763804844,7.0911768752964e-18,0.0651572270584944
"386",0.35,0.931461851617761,-1.22107132534448e-17,0.0675313174284065
"387",0.35,1.02239357732571,1.1062060555761e-17,0.0646885111948181
"388",0.35,0.993288860387561,-5.46010746805306e-18,0.0658762032640196
"389",0.35,0.887714837750591,-2.27508983874358e-18,0.0669950933816548
"390",0.35,0.895804036163167,6.7135153773018e-18,0.0626326963150614
"391",0.35,1.11532369374017,1.11869267647134e-17,0.0681662388943929
"392",0.35,0.98229891177893,3.93053780712097e-19,0.06905512527457
"393",0.35,1.09900114359361,8.38631735670253e-18,0.0617975785295859
"394",0.35,0.935645466106814,1.06674990564028e-17,0.0637979128733641
"395",0.35,0.925524846226322,-2.37411476654119e-19,0.066902301989853
"396",0.35,1.01340862381751,1.3803819755723e-17,0.0676652886698256
"397",0.35,0.913315362694947,6.8580463031577e-18,0.0665766823465556
"398",0.35,1.23284537292098,-1.22720505090455e-18,0.0717910001970069
"399",0.35,1.03358178863952,-7.23552484203568e-19,0.0655276111657916
"400",0.35,0.969309413921804,5.33907567137372e-18,0.0640535213783114
"401",0.4,0.940757744255591,1.21674588807186e-17,0.0808713505109361
"402",0.4,0.922116444324496,-8.42811335045185e-18,0.0801880625860818
"403",0.4,0.998599312659886,-9.52798902059335e-18,0.0844597880143479
"404",0.4,1.06272199474331,5.35165919283813e-18,0.080547967442913
"405",0.4,1.01469691664264,-1.17371458147227e-17,0.0738152849711311
"406",0.4,1.0578903413795,1.02981994676635e-17,0.0821638992500883
"407",0.4,0.964151223856394,-1.27074728777793e-17,0.081206654641921
"408",0.4,0.990890506637294,6.2333459520305e-18,0.0828253468983967
"409",0.4,0.955803061939274,1.23105964373762e-17,0.080532836471647
"410",0.4,1.01901979576275,2.10245774782958e-18,0.0794142258307467
"411",0.4,0.867860686944467,-9.23024677523809e-18,0.0839325133294041
"412",0.4,0.880359465928538,-6.85204592175935e-18,0.077362408154175
"413",0.4,1.43989520339884,-1.19672279152842e-17,0.0839943552530513
"414",0.4,1.04685667202014,-1.30714869809277e-17,0.0817231953722416
"415",0.4,0.891687314411959,9.83192477085892e-18,0.078553512116793
"416",0.4,1.09247790026825,-3.38731863738784e-19,0.0816014964941801
"417",0.4,0.984874119121184,-2.01460010240857e-19,0.0771722624036456
"418",0.4,1.16722885856506,-1.13592467239864e-17,0.0817244837914881
"419",0.4,1.02810241967385,1.05822892359749e-17,0.0845411126876609
"420",0.4,1.42015488219485,-9.31670851036202e-18,0.0859707371458577
"421",0.4,1.17720636848154,-4.71106850362044e-18,0.077612974655776
"422",0.4,1.03610104318172,4.05429270884661e-18,0.0753332763566785
"423",0.4,0.866485556944387,9.14555703303982e-18,0.084870925187901
"424",0.4,1.00814291325733,-8.39431334772461e-18,0.0787927669138632
"425",0.4,0.901188920955097,-8.81806021431342e-18,0.0819286034766652
"426",0.4,1.08458224078862,-1.36518468513321e-17,0.0834600769045653
"427",0.4,1.00056635429879,6.55144070504238e-18,0.0741284254191001
"428",0.4,1.07358569678838,-6.93889390390723e-18,0.0832580587662196
"429",0.4,0.859313323457502,2.56808192333063e-18,0.0792133190287288
"430",0.4,0.909004591736453,-1.2756424605867e-17,0.0814933402802454
"431",0.4,0.936950983948062,6.77812069777126e-18,0.077646470419459
"432",0.4,0.911084156272685,2.64164504073378e-18,0.0825167945148707
"433",0.4,0.95521502243242,6.224553750038e-18,0.0831750958813431
"434",0.4,0.999556397882512,-1.20578689109699e-17,0.0704760616566987
"435",0.4,0.850334882913766,-3.82662380515181e-19,0.079703393207946
"436",0.4,1.06423087986857,4.03231114507417e-18,0.0826178796130522
"437",0.4,0.893173879797298,-9.55310862967712e-18,0.0812820259662202
"438",0.4,0.916554680269099,1.09906387376485e-17,0.0804991716025995
"439",0.4,0.856234139868676,-8.99237281859477e-18,0.0777708422043146
"440",0.4,0.980422754487459,-1.27472359924552e-17,0.077773608072544
"441",0.4,0.949083452371267,2.25538954645634e-18,0.0773774723741906
"442",0.4,0.864027696885869,-1.50778640874844e-19,0.084069611114586
"443",0.4,1.02237678729386,3.0187102275335e-18,0.082496023658339
"444",0.4,0.8566041276734,7.07035045270578e-18,0.0747167018959948
"445",0.4,0.841604674743762,5.26640193856519e-18,0.0682801022883891
"446",0.4,0.879144584137971,1.04774587443568e-18,0.0868309770693356
"447",0.4,1.02977248474295,-9.14378165198237e-18,0.0811348280717576
"448",0.4,1.01412032996865,-1.17513852855989e-17,0.0830097823479665
"449",0.4,1.08759471655149,-1.1433918184001e-17,0.082551880442
"450",0.4,1.34093280404605,-1.25030397818936e-17,0.0849727681084524
"451",0.45,0.973676114764007,-1.23460710242402e-17,0.100732171175774
"452",0.45,1.08084778554233,-1.54964609937538e-17,0.103142760785979
"453",0.45,0.935798747618504,2.88663407413403e-18,0.0863735737912348
"454",0.45,0.789791757623383,-2.30596249560511e-18,0.0853446160640019
"455",0.45,0.992769241393228,-1.71179260002874e-18,0.10405207474471
"456",0.45,0.981234997228244,1.13653999948317e-17,0.105286461002458
"457",0.45,1.2705509435576,-1.54108293509182e-17,0.105607262526608
"458",0.45,1.04143826553005,-1.44565620325415e-17,0.0978882666246349
"459",0.45,1.01965277943438,7.30182719301496e-18,0.0898365409971016
"460",0.45,0.919446419729979,4.642038706551e-18,0.080892692113789
"461",0.45,0.98598625859175,7.94255340750422e-18,0.0891529008328876
"462",0.45,1.1437238786815,2.5550010241196e-17,0.0903275178478571
"463",0.45,1.31330549790607,-6.675725849393e-18,0.101795296816025
"464",0.45,0.932681716383371,-9.41809157788479e-18,0.0787956973221861
"465",0.45,1.11009821307515,4.55017967748717e-18,0.102499234695974
"466",0.45,1.11053983787621,3.24398033392168e-18,0.0920377101082724
"467",0.45,1.04977299718051,7.30037368447747e-18,0.0987818136314105
"468",0.45,0.820403494273208,-1.82461052763614e-17,0.104154298602292
"469",0.45,0.966667657495153,-2.6267196425768e-17,0.105824784375928
"470",0.45,0.967732624627382,-1.34704733804024e-17,0.0983368752539304
"471",0.45,1.05811889433081,-1.26876590830771e-17,0.105933159962401
"472",0.45,0.881707748905355,4.41258764553518e-18,0.089154358732311
"473",0.45,1.11453835807087,-2.77555756156289e-17,0.102618950796491
"474",0.45,1.01570119367739,-2.52935557698217e-17,0.102108599012678
"475",0.45,1.18891548799085,-1.72473255295735e-17,0.102915153042413
"476",0.45,0.911222745228891,1.50399441165017e-17,0.0942560127827059
"477",0.45,1.04061442514144,-1.98241149516019e-17,0.0926068642835071
"478",0.45,1.04057406977564,7.83513607726521e-18,0.102100106009064
"479",0.45,0.916265269359385,-6.66774171683218e-18,0.0845873869374607
"480",0.45,1.09175018516618,2.20776901534853e-17,0.0972083267427261
"481",0.45,0.919800323041627,-2.64059471987918e-18,0.0965255587157075
"482",0.45,0.919354452542425,1.45538691775221e-17,0.0889154037917063
"483",0.45,0.998347459337113,2.51860571244197e-17,0.100010330904935
"484",0.45,0.889259257833826,2.56272935273034e-17,0.10481273613942
"485",0.45,1.20618314865824,-5.99439118134648e-18,0.106503683515124
"486",0.45,1.08486503133357,7.88338646207261e-19,0.0820349186685634
"487",0.45,0.983812124504939,-1.89477475593183e-17,0.0934570256596996
"488",0.45,1.09933397140876,1.13419880041696e-17,0.104567056813427
"489",0.45,1.10991003987236,-6.31222504821061e-19,0.0881126043457578
"490",0.45,0.993172985258519,1.06701485754618e-17,0.0850944508317255
"491",0.45,1.05101579783991,2.48900970363855e-17,0.0966351435874506
"492",0.45,0.969807055374039,2.67594919747122e-17,0.0972867997435551
"493",0.45,1.31568216339139,-2.48012873259318e-17,0.106521464112539
"494",0.45,0.976558853255247,-1.98550214897814e-17,0.0996936289477278
"495",0.45,0.867234703308788,-4.70288404776759e-18,0.0966452590619234
"496",0.45,0.845201540713204,-2.70272119842849e-18,0.066666652177083
"497",0.45,0.837387547453938,6.98041800008048e-18,0.0863153877331737
"498",0.45,1.00268663565816,-6.82648924367479e-18,0.099095887212859
"499",0.45,0.88124317957366,-1.49059909380911e-17,0.10057820717387
"500",0.45,0.868951801705866,-5.99374743630657e-18,0.102113703466368
"501",0.5,0.896181332321005,2.06372022064621e-17,0.0949103601345906
"502",0.5,0.946276607033378,3.39328174933651e-18,0.112195038386876
"503",0.5,0.854937184490932,2.68618885700959e-17,0.110816478449972
"504",0.5,1.07027930518694,-5.60538282999047e-18,0.0992886496994622
"505",0.5,0.818218529829586,8.79206646722808e-18,0.0965352837184272
"506",0.5,0.915559187166754,2.7643275140449e-17,0.106066419497763
"507",0.5,1.04643799913731,-2.32816153508675e-17,0.100132832562161
"508",0.5,0.951784247373904,-2.69735405886151e-17,0.109828481089099
"509",0.5,0.83104417087748,2.35521780030112e-17,0.123776411886806
"510",0.5,1.07345658648887,-3.95822223196902e-18,0.099642263839449
"511",0.5,1.07398117693459,-3.96538135443922e-18,0.106988358109781
"512",0.5,1.2533968407362,-1.10678881424381e-17,0.113871858562861
"513",0.5,0.982714820425787,-1.05234831265788e-17,0.107012476628246
"514",0.5,0.967089881635934,-7.32404994941913e-18,0.105366596911394
"515",0.5,0.958231084013115,-2.1365775901977e-17,0.102982179174512
"516",0.5,0.986292392081244,0,0.107392044293477
"517",0.5,0.821129688525075,-4.62195470833865e-18,0.106617034475068
"518",0.5,1.05693173335886,-7.04676185567417e-18,0.096164386607283
"519",0.5,0.917366154072654,-2.42861286636753e-17,0.088625496315301
"520",0.5,0.9214410656619,1.99616121158638e-17,0.101511604560212
"521",0.5,1.11524060511013,4.69662828593564e-18,0.112864312871938
"522",0.5,0.91075792746556,-1.10410405861419e-17,0.100915356991544
"523",0.5,1.10782675890269,-1.48452620639047e-17,0.0963146990818556
"524",0.5,1.18606383590042,-1.80826761984193e-17,0.108329623803347
"525",0.5,0.85477607577267,2.77555756156289e-17,0.085017752338423
"526",0.5,0.94071114718255,8.56609501755957e-18,0.109773404032991
"527",0.5,0.991274817774233,2.23806645213557e-18,0.0985446885641313
"528",0.5,0.954495673184972,9.06928341020546e-18,0.0881310786028928
"529",0.5,0.840921860084506,6.58227270432243e-18,0.0879349436892173
"530",0.5,0.940728018859413,1.68527843590061e-17,0.104104951401388
"531",0.5,1.03499921347392,7.05175596193118e-18,0.102232529591719
"532",0.5,0.893988555189327,-1.05183873763681e-17,0.102984820302019
"533",0.5,1.13146504557552,-1.08159297219478e-17,0.100994122225624
"534",0.5,1.00811650548677,-1.63000309864186e-17,0.129332968150922
"535",0.5,0.920345065794156,2.72597547155582e-17,0.10528945346118
"536",0.5,0.968135699217187,-8.808254960916e-18,0.117793279579366
"537",0.5,1.15117643344572,-2.13699636328682e-17,0.108445398369152
"538",0.5,0.931085237951728,1.67589737660317e-17,0.0879796223966547
"539",0.5,1.06218213870991,2.69415227432089e-17,0.0953718671170565
"540",0.5,0.993946203120491,8.38631735670253e-18,0.115121450317667
"541",0.5,0.923205153648158,-2.73032735743223e-17,0.113053622445211
"542",0.5,1.14326731974402,-1.44414789168498e-17,0.110673320330166
"543",0.5,1.19096200729128,1.05526142837008e-17,0.119689385845349
"544",0.5,1.18784579885888,2.36938561219008e-17,0.127617946102538
"545",0.5,1.00746617149185,-1.9999315246412e-17,0.0920818798985282
"546",0.5,1.31230710914604,1.68949869285701e-17,0.125787457313914
"547",0.5,0.823999551384141,9.37198926863163e-18,0.109829927203506
"548",0.5,0.793969312782457,-2.40319645693904e-17,0.0990003545199744
"549",0.5,0.928704916226209,-8.1520890298642e-18,0.113163565004979
"550",0.5,0.822471247798506,1.3811488844967e-17,0.105800001011054
"551",0.55,1.09330939827142,1.76101961382432e-17,0.104045551334567
"552",0.55,1.18240787482487,1.91342692965014e-17,0.152190809364901
"553",0.55,1.18049767567325,1.21662120482202e-17,0.138055404647824
"554",0.55,1.00510108427977,-7.61866156100133e-18,0.140727399916656
"555",0.55,0.953872487606787,2.23818224153946e-17,0.110936572606611
"556",0.55,0.881368870063653,7.23012415996399e-18,0.11341156731388
"557",0.55,0.851831683937951,-1.10388302536661e-17,0.122071908015581
"558",0.55,0.87863563287769,-1.2430222053484e-17,0.128362262431392
"559",0.55,1.11868659241138,-2.79244739853114e-18,0.116361791906708
"560",0.55,1.06583140455081,-9.25876129237446e-18,0.148423534973368
"561",0.55,0.983657118166087,1.18479309479599e-17,0.136598795220741
"562",0.55,1.16878266317182,-1.23455729688672e-17,0.138551686322781
"563",0.55,1.03976471946334,1.90042887026134e-17,0.112399177831053
"564",0.55,0.889957287048772,6.60846973931512e-18,0.124139369308735
"565",0.55,0.835925023752963,3.40006478917812e-18,0.0901747149922292
"566",0.55,1.05990161325169,-1.36027934792907e-17,0.116560575493202
"567",0.55,0.979392218112129,7.75468954661621e-18,0.119641741999371
"568",0.55,0.89813742093553,-6.87259494105974e-18,0.115411703294116
"569",0.55,1.15783731178643,-8.76578811707246e-18,0.125367995829919
"570",0.55,0.81981283494313,-2.76639859430423e-18,0.125581221325673
"571",0.55,0.906013349155882,2.18129821930729e-17,0.136017754989458
"572",0.55,1.10308946738055,2.07423596527978e-17,0.116134089185479
"573",0.55,0.892963901113927,-1.31308318032783e-17,0.102196399248952
"574",0.55,0.992959813590948,-2.37653711136375e-17,0.117539076755209
"575",0.55,1.2699197334639,1.30869029805677e-17,0.131097456630357
"576",0.55,0.970007411626908,7.95370036109008e-18,0.109579101744694
"577",0.55,1.00653214313543,-7.64362531602281e-20,0.113066647964318
"578",0.55,1.16764883759072,-2.1445844232415e-17,0.151697984150295
"579",0.55,0.76682510492295,-2.07032741644797e-17,0.124948569475208
"580",0.55,0.793451261481985,-1.03708274606928e-17,0.113358887408945
"581",0.55,0.90358939386841,2.09226082639735e-17,0.125014181391779
"582",0.55,1.12231686329601,2.35572669769583e-17,0.147338306489541
"583",0.55,0.863344600073133,-1.9780209845814e-17,0.103280177224568
"584",0.55,1.08812633055563,-8.94652461922579e-18,0.112670230920754
"585",0.55,1.08522956029133,-1.94116488698047e-17,0.134319609869883
"586",0.55,0.837996267148392,-2.18089435399804e-17,0.113171338677504
"587",0.55,1.02681472406031,-2.67495406081314e-17,0.142681875912823
"588",0.55,0.834682815256977,6.64140238030436e-18,0.111414518107342
"589",0.55,1.09515784326305,-1.78336756169808e-17,0.117734262805303
"590",0.55,0.895091840597572,1.89321960344067e-17,0.090685392368666
"591",0.55,1.28765718647369,5.27950892639101e-18,0.134418823035665
"592",0.55,0.915091338387511,1.29023175607021e-17,0.119506085161022
"593",0.55,1.22460769730169,8.9429738571109e-18,0.132955209424401
"594",0.55,1.15319679583348,2.56556657429047e-17,0.124029007900353
"595",0.55,0.868904397433542,-3.35572769658704e-18,0.103089913102806
"596",0.55,0.881469931069555,1.38970323963761e-18,0.115420972097394
"597",0.55,1.29324345206898,3.29102793194397e-18,0.134038733998304
"598",0.55,0.749516735261437,-1.74550044557131e-17,0.123082716866168
"599",0.55,0.880899316201456,6.63663189074543e-18,0.117822788457792
"600",0.55,0.958696393217454,1.423083114023e-17,0.125490105854975
"601",0.6,1.1959902877847,2.41800936912062e-17,0.133143756850019
"602",0.6,1.06843438386748,2.17922671553149e-17,0.138492791848508
"603",0.6,1.02163069188102,-1.10654690163407e-18,0.13432392583457
"604",0.6,0.921491903535803,1.41474966507474e-17,0.13957208856492
"605",0.6,0.938380352663095,-8.2831351911998e-20,0.128243996771087
"606",0.6,0.969471880203212,1.82018977798112e-17,0.110354713359991
"607",0.6,1.41469111060673,-2.96408812208368e-17,0.163326985568402
"608",0.6,0.886556470763711,-2.70318706654948e-19,0.135122129033892
"609",0.6,1.02126287359159,-3.10148228713919e-18,0.119833124793387
"610",0.6,0.821405758787896,-5.00366078865638e-18,0.110583895716112
"611",0.6,1.23661151896723,-9.24997925477733e-18,0.145958496227575
"612",0.6,0.916025734838654,1.58503581353803e-18,0.105651353338069
"613",0.6,0.895233499213575,-9.38685639092184e-18,0.130412669345871
"614",0.6,1.2420659077762,1.34651811185479e-18,0.137312167902914
"615",0.6,0.935631360802622,2.4216116308387e-17,0.148145295472713
"616",0.6,0.838142643117882,-2.18584644742087e-17,0.119094777891566
"617",0.6,0.997920489940644,-2.76137081848757e-18,0.118116590469248
"618",0.6,0.815270505471768,2.62237470237056e-17,0.135526704902055
"619",0.6,0.97913852221561,-1.47824325480092e-17,0.126261582931421
"620",0.6,1.17009105345959,3.01130377144271e-19,0.164938014949105
"621",0.6,0.939292703072175,-3.72128678783126e-19,0.131079202142636
"622",0.6,1.05954627789693,-1.55021937127409e-17,0.145680525908084
"623",0.6,0.894573404674523,-1.98573897939019e-17,0.130759390000929
"624",0.6,0.821034379904135,-2.71478396403693e-17,0.128126518376571
"625",0.6,0.898995224596353,-6.7932313420338e-18,0.138680500108513
"626",0.6,0.887719196738662,1.30775110792486e-18,0.123850709330413
"627",0.6,0.725190513695006,1.49180018652832e-17,0.104465145353294
"628",0.6,0.799147815842518,4.76730742555997e-17,0.153612011879795
"629",0.6,1.45492625311633,4.66358722472915e-17,0.164499389980508
"630",0.6,1.13383630577258,-1.53660721299853e-17,0.137225186564193
"631",0.6,0.880308685124786,2.22676355978411e-17,0.144397244305017
"632",0.6,1.25273786600288,7.21414573044699e-19,0.145973567728189
"633",0.6,1.24747202924349,-4.74117544269764e-17,0.171138695699616
"634",0.6,0.998554598198697,-2.36583213956976e-17,0.142179832859637
"635",0.6,1.20985375875545,-2.45306043951095e-17,0.144903709765085
"636",0.6,1.04458331676095,5.31286169572209e-18,0.118522362029511
"637",0.6,1.28077902345186,1.01458012997935e-17,0.142100609369995
"638",0.6,0.990492145235785,-3.11478561720218e-17,0.150765755551247
"639",0.6,0.965816466558673,1.78489222100314e-17,0.123797218483182
"640",0.6,0.953380602292701,1.54512158818433e-17,0.11408582691684
"641",0.6,1.14801905248709,3.84162509746086e-17,0.153012409718715
"642",0.6,0.922723503420403,-1.18623101792725e-17,0.114447099439051
"643",0.6,1.05088165942833,-2.36557464155379e-17,0.127338893920958
"644",0.6,1.10193568879398,-3.7345411593899e-18,0.139127107576439
"645",0.6,1.1894600593132,-4.10534507864352e-18,0.163642029068385
"646",0.6,1.20142766481548,-6.08295694631139e-18,0.149547978511881
"647",0.6,1.0363460510111,2.63743291529367e-17,0.130900403925293
"648",0.6,0.926575542658328,5.13379215440896e-18,0.119221288094945
"649",0.6,0.789811821110629,-2.35298163332037e-17,0.136460561382725
"650",0.6,1.34671603513519,-2.57385936565727e-17,0.132818532273823
"651",0.65,0.890638850648408,-4.14856815350237e-17,0.149595763801803
"652",0.65,1.4336743483099,1.78487214632229e-17,0.169415851385368
"653",0.65,0.842494696721728,3.60509716087402e-17,0.128865557570223
"654",0.65,0.880939737350961,1.19460105869884e-18,0.134392553214842
"655",0.65,1.05295679747491,1.81066235139041e-17,0.161964946950194
"656",0.65,1.54959377482645,-4.96950570971766e-17,0.183967200609033
"657",0.65,1.05131048039708,-1.27517074793838e-17,0.171116237773518
"658",0.65,0.76511705428003,-3.2001040272539e-18,0.147148579739188
"659",0.65,1.23222147645061,-3.62308924181653e-17,0.151804366498827
"660",0.65,1.03734635145919,-4.10497780515759e-17,0.1400576586797
"661",0.65,1.09544530577352,-2.58914413871794e-17,0.15527074044097
"662",0.65,0.81367636430078,-2.1616822915016e-18,0.121738353640739
"663",0.65,1.1663743720555,-1.52304790957888e-17,0.149151490663249
"664",0.65,1.35978766232128,2.41729379568678e-17,0.164080645499852
"665",0.65,0.735063723359709,-2.33713805144857e-17,0.103720738734054
"666",0.65,0.986082827897499,4.02009477004075e-17,0.16410374923165
"667",0.65,0.793589112086009,-2.73910058588671e-17,0.113778687891817
"668",0.65,1.39172586351559,5.3036358128606e-17,0.185075050439272
"669",0.65,0.866149144781315,-4.01881151512566e-17,0.157303120496999
"670",0.65,1.35648270344434,4.42490621509369e-17,0.1717507378425
"671",0.65,1.03791700824033,-4.89466323375098e-17,0.163680211984583
"672",0.65,0.773020651486626,1.71070839785625e-18,0.124191805599235
"673",0.65,1.24405541622538,-5.66061954254682e-19,0.159352568788037
"674",0.65,0.882271300414213,-5.00586781770375e-17,0.12844445053626
"675",0.65,0.890829872514785,3.79080718638375e-17,0.13884519716603
"676",0.65,1.00411046331313,1.4256316667547e-17,0.160183848441271
"677",0.65,0.966624993928233,3.58727262304848e-18,0.124135897585005
"678",0.65,1.17451277342425,1.45515381428513e-17,0.170823888915298
"679",0.65,0.851489335227158,-8.69722588218991e-18,0.117643754703894
"680",0.65,0.910770090886389,-5.46109652724974e-17,0.14140595867291
"681",0.65,0.999974759820937,5.49406033905145e-17,0.153674915673291
"682",0.65,0.775773385079113,-3.82063629865426e-17,0.134632502041822
"683",0.65,0.80251747620295,4.37136763418999e-17,0.134690033299825
"684",0.65,1.03471815377797,-5.28964486145103e-17,0.167579195488271
"685",0.65,1.20143192368493,4.40175206126072e-17,0.17687599735382
"686",0.65,1.00539114209407,-4.32992400614673e-17,0.152918253884365
"687",0.65,0.994005601819126,-3.64937555408186e-17,0.183443192315674
"688",0.65,0.985423751511018,2.34695990669175e-17,0.116391133047081
"689",0.65,0.957495611115863,3.19297641440935e-17,0.192035188544642
"690",0.65,1.50896409077432,-1.61612531083405e-18,0.194226547579486
"691",0.65,1.11981211412273,5.38021775568776e-17,0.181420789691769
"692",0.65,0.850981794305218,4.15511283827262e-17,0.134861323294924
"693",0.65,0.821386012476351,2.65395073539149e-17,0.150278717554842
"694",0.65,0.741852450570859,4.83498603567195e-17,0.143151047419667
"695",0.65,1.09181514283618,1.6859899435763e-17,0.116929424188573
"696",0.65,0.881131404960217,5.15471556227203e-17,0.147162708898535
"697",0.65,1.10326693027528,-2.34311607117711e-17,0.122474890390798
